en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Grigory_Eliseev|Grigory_Eliseev|Grigory Eliseev|756
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Sergey_Elpatyevsky|Sergey_Elpatyevsky|Sergey Elpatyevsky|293
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Asar_Eppel|Asar_Eppel|Asar Eppel|526
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolai_Erdman|Nikolai_Erdman|Nikolai Erdman|6100
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Viktor_Yerofeyev|Viktor_Yerofeyev|Viktor Yerofeyev|3289
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Ertel|Alexander_Ertel|Alexander Ertel|608
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Evstafiev|Mikhail_Evstafiev|Mikhail Evstafiev|4012
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolai_Evreinov|Nikolai_Evreinov|Nikolai Evreinov|3386
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Fadeyev_(writer)|Alexander_Fadeyev_(writer)|Alexander Fadeyev (writer)|4696
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Konstantin_Fedin|Konstantin_Fedin|Konstantin Fedin|2793
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Georgy_Fedotov|Georgy_Fedotov|Georgy Fedotov|779
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Afanasy_Fet|Afanasy_Fet|Afanasy Fet|7364
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vera_Figner|Vera_Figner|Vera Figner|9280
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Terty_Filippov|Terty_Filippov|Terty Filippov|631
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Dmitry_Filosofov|Dmitry_Filosofov|Dmitry Filosofov|2150
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Konstantin_Fofanov|Konstantin_Fofanov|Konstantin Fofanov|425
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Denis_Fonvizin|Denis_Fonvizin|Denis Fonvizin|6010
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Olga_Forsh|Olga_Forsh|Olga Forsh|1606
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Ruvim_Frayerman|Ruvim_Frayerman|Ruvim Frayerman|666
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Dmitry_Furmanov|Dmitry_Furmanov|Dmitry Furmanov|2023
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Cherubina_de_Gabriak|Cherubina_de_Gabriak|Cherubina de Gabriak|2318
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Arkady_Gaidar|Arkady_Gaidar|Arkady Gaidar|7643
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexey_Galakhov|Alexey_Galakhov|Alexey Galakhov|234
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Galich_(writer)|Alexander_Galich_(writer)|Alexander Galich (writer)|6382
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alisa_Ganieva|Alisa_Ganieva|Alisa Ganieva|3733
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolai_Garin-Mikhailovsky|Nikolai_Garin-Mikhailovsky|Nikolai Garin-Mikhailovsky|972
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vsevolod_Garshin|Vsevolod_Garshin|Vsevolod Garshin|6130
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Aleksei_Gastev|Aleksei_Gastev|Aleksei Gastev|2969
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Gerasimov_(poet)|Mikhail_Gerasimov_(poet)|Mikhail Gerasimov (poet)|655
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yuri_German|Yuri_German|Yuri German|1789
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Gilyarovsky|Vladimir_Gilyarovsky|Vladimir Gilyarovsky|3885
